,index,PR,row,col,geometry,length,bool,midpoint,dist_midpoint,mean_R
0,0,PR48,12,62,"LINESTRING (574299.6912376618 4819309.241515256, 574300 4819308.814242547)",0.5271585619610537,True,POINT (574299.8456188309 4819309.027878902),0.26357928098052685,0.15943359
1,0,PR48,12,63,"LINESTRING (574300 4819308.814242547, 574302.7563062725 4819305)",4.705918664603347,True,POINT (574301.3781531362 4819306.907121274),2.880117894262727,0.14581509
2,0,PR48,13,63,"LINESTRING (574302.7563062725 4819305, 574305 4819301.895122953)",3.8307209532226363,True,POINT (574303.8781531362 4819303.447561476),7.148437703175718,0.15829952
3,0,PR48,13,64,"LINESTRING (574305 4819301.895122953, 574306.3694827263 4819300)",2.3381560991036876,True,POINT (574305.6847413632 4819300.947561476),10.23287622933888,0.16199173
4,0,PR48,14,64,"LINESTRING (574306.3694827263 4819300, 574309.9826591802 4819295)",6.168877052326324,True,POINT (574308.1760709533 4819297.5),14.486392805053885,0.164722
5,0,PR48,15,64,"LINESTRING (574309.9826591802 4819295, 574310 4819294.976003359)",0.029606465641116093,True,POINT (574309.9913295902 4819294.98800168),17.585634563728362,0.17469741
6,0,PR48,15,65,"LINESTRING (574310 4819294.976003359, 574313.595835634 4819290)",6.139270586685208,True,POINT (574311.797917817 4819292.48800168),20.67007308982334,0.17048496
7,0,PR48,16,65,"LINESTRING (574313.595835634 4819290, 574315 4819288.056883764)",2.397369031140775,True,POINT (574314.297917817 4819289.028441882),24.938392899491188,0.16323614
8,0,PR48,16,66,"LINESTRING (574315 4819288.056883764, 574317.2090120879 4819285)",3.771508021185548,True,POINT (574316.104506044 4819286.528441882),28.022831425654346,0.15591958
9,0,PR48,17,66,"LINESTRING (574317.2090120879 4819285, 574320 4819281.13776417)",4.765131596640435,True,POINT (574318.604506044 4819283.068882085),32.291151233812485,0.121534914
10,0,PR48,17,67,"LINESTRING (574320 4819281.13776417, 574320.8221885418 4819280)",1.4037454556858886,True,POINT (574320.4110942709 4819280.568882085),35.37558975997565,0.09954027
11,0,PR48,18,67,"LINESTRING (574320.8221885418 4819280, 574324.4353649956 4819275)",6.168877052326324,True,POINT (574322.6287767687 4819277.5),39.16190101435918,0.07416362
12,0,PR48,19,67,"LINESTRING (574324.4353649956 4819275, 574325 4819274.218644575)",0.9640171098137706,True,POINT (574324.7176824979 4819274.609322287),42.72834809587484,0.059330527
13,0,PR48,19,68,"LINESTRING (574325 4819274.218644575, 574328.0485414495 4819270)",5.204859942512552,True,POINT (574326.5242707247 4819272.109322287),45.81278662196982,0.052621122
14,0,PR48,20,68,"LINESTRING (574328.0485414495 4819270, 574330 4819267.299524982)",3.331779674558574,True,POINT (574329.0242707247 4819268.649762491),50.081106430127946,0.038753342
15,0,PR48,20,69,"LINESTRING (574330 4819267.299524982, 574331.6617179035 4819265)",2.8370973778359354,True,POINT (574330.8308589517 4819266.149762491),53.165544956291114,0.035969473
16,0,PR48,21,69,"LINESTRING (574331.6617179035 4819265, 574335 4819260.380405387)",5.6995422399900475,True,POINT (574333.3308589517 4819262.690202693),57.4338647652041,0.03195732
17,0,PR48,21,70,"LINESTRING (574335 4819260.380405387, 574335.2748943573 4819260)",0.4693348123362757,True,POINT (574335.1374471786 4819260.190202693),60.51830329136727,0.029321346
18,0,PR48,22,70,"LINESTRING (574335.2748943573 4819260, 574338.8880708112 4819255)",6.168877052326324,True,POINT (574337.0814825842 4819257.5),63.83740922373266,0.02284483
19,0,PR48,23,70,"LINESTRING (574338.8880708112 4819255, 574340 4819253.461285792)",1.8984277531633835,True,POINT (574339.4440354055 4819254.230642896),67.87106162644342,0.020184768
20,0,PR48,23,71,"LINESTRING (574340 4819253.461285792, 574342.501247265 4819250)",4.27044929916294,True,POINT (574341.2506236325 4819251.730642896),70.95550015260659,0.012043954
21,0,PR48,24,71,"LINESTRING (574342.501247265 4819250, 574345 4819246.542166198)",4.2661903186630425,True,POINT (574343.7506236325 4819248.271083099),75.22381996151957,0.005713943
22,0,PR48,24,72,"LINESTRING (574345 4819246.542166198, 574346.1144237189 4819245)",1.9026867336632804,True,POINT (574345.5572118593 4819245.771083099),78.30825848761455,0.0006145444
23,0,PR48,25,72,"LINESTRING (574346.1144237189 4819245, 574349.7276001727 4819240)",6.168877052326324,True,POINT (574347.9210119458 4819242.5),82.34404038071163,0.016741967
24,0,PR48,26,72,"LINESTRING (574349.7276001727 4819240, 574350 4819239.623046604)",0.4650758310815229,True,POINT (574349.8638000863 4819239.811523302),85.66101682275888,0.01292417
25,0,PR48,26,73,"LINESTRING (574350 4819239.623046604, 574353.3407766266 4819235)",5.703801221244801,True,POINT (574351.6703883132 4819237.311523302),88.74545534892205,0.0176752
26,0,PR48,27,73,"LINESTRING (574353.3407766266 4819235, 574355 4819232.703927009)",2.8328383965811823,True,POINT (574354.1703883132 4819233.851963505),93.01377515708019,0.016011173
27,0,PR48,27,74,"LINESTRING (574355 4819232.703927009, 574356.9539530805 4819230)",3.336038655745141,True,POINT (574355.9769765402 4819231.351963505),96.09821368324334,0.018221527
28,0,PR48,28,74,"LINESTRING (574356.9539530805 4819230, 574360 4819225.784807415)",5.200600962080841,True,POINT (574358.4769765402 4819227.892403707),100.36653349291119,0.017282978
29,0,PR48,28,75,"LINESTRING (574360 4819225.784807415, 574360.5671295343 4819225)",0.968276090245482,True,POINT (574360.2835647671 4819225.392403707),103.45097201907436,0.016097538
30,0,PR48,29,75,"LINESTRING (574360.5671295343 4819225, 574364.1803059883 4819220)",6.168877052394509,True,POINT (574362.3737177614 4819222.5),107.01954859008511,0.011399257
31,0,PR48,30,75,"LINESTRING (574364.1803059883 4819220, 574365 4819218.86568782)",1.3994864751859917,True,POINT (574364.5901529941 4819219.432843911),110.80373035346385,0.012274585
32,0,PR48,30,76,"LINESTRING (574365 4819218.86568782, 574367.7934824422 4819215)",4.7693905771403315,True,POINT (574366.3967412211 4819216.932843911),113.888168879627,0.01642879
33,0,PR48,31,76,"LINESTRING (574367.7934824422 4819215, 574369.97650527 4819211.979080795)",3.7271358317263705,True,POINT (574368.8849938561 4819213.489540398),118.13643208406035,0.01174662
