,index,PR,row,col,geometry,length,bool,midpoint,dist_midpoint,mean_R
0,0,PR26,24,44,"LINESTRING (574206.8791306631 4819245.114474206, 574206.9618537644 4819245)",0.14123546074923463,True,POINT (574206.9204922137 4819245.057237104),0.07061772996309655,0.19416766
1,0,PR26,25,44,"LINESTRING (574206.9618537644 4819245, 574210 4819240.79574057)",5.187111903970458,True,POINT (574208.4809268822 4819242.897870285),2.7347914123911288,0.19855002
2,0,PR26,25,45,"LINESTRING (574210 4819240.79574057, 574210.5750302182 4819240)",0.981765148355865,True,POINT (574210.2875151092 4819240.397870285),5.81922993855429,0.19552644
3,0,PR26,26,45,"LINESTRING (574210.5750302182 4819240, 574214.1882066721 4819235)",6.168877052326324,True,POINT (574212.3816184452 4819237.5),9.394551039238719,0.17136596
4,0,PR26,27,45,"LINESTRING (574214.1882066721 4819235, 574215 4819233.876620975)",1.3859974171437943,True,POINT (574214.5941033361 4819234.438310487),13.1719882743853,0.15118651
5,0,PR26,27,46,"LINESTRING (574215 4819233.876620975, 574217.8013831259 4819230)",4.782879635182529,True,POINT (574216.400691563 4819231.938310487),16.25642680054846,0.14530529
6,0,PR26,28,46,"LINESTRING (574217.8013831259 4819230, 574220 4819226.957501382)",3.7537599818885976,True,POINT (574218.900691563 4819228.478750692),20.52474660795174,0.14981146
7,0,PR26,28,47,"LINESTRING (574220 4819226.957501382, 574221.4145595798 4819225)",2.4151170704377254,True,POINT (574220.70727979 4819225.978750691),23.609185134869758,0.14822182
8,0,PR26,29,47,"LINESTRING (574221.4145595798 4819225, 574225 4819220.038381787)",6.121522547388257,True,POINT (574223.20727979 4819222.519190894),27.87750494378275,0.15093021
9,0,PR26,29,48,"LINESTRING (574225 4819220.038381787, 574225.0277360337 4819220)",0.047354504938066276,True,POINT (574225.0138680169 4819220.019190894),30.96194346994591,0.14333105
10,0,PR26,30,48,"LINESTRING (574225.0277360337 4819220, 574228.6409124875 4819215)",6.168877052326324,True,POINT (574226.8343242606 4819217.5),34.07005924854401,0.11860274
11,0,PR26,31,48,"LINESTRING (574228.6409124875 4819215, 574230 4819213.119262192)",2.320408060561593,True,POINT (574229.3204562438 4819214.059631096),38.31470180502207,0.08214719
12,0,PR26,31,49,"LINESTRING (574230 4819213.119262192, 574232.2540889414 4819210)",3.8484689917647303,True,POINT (574231.1270444707 4819211.559631096),41.39914033118522,0.07076571
13,0,PR26,32,49,"LINESTRING (574232.2540889414 4819210, 574235 4819206.200142598)",4.688170626061252,True,POINT (574233.6270444707 4819208.100071299),45.667460140098214,0.05274467
14,0,PR26,32,50,"LINESTRING (574235 4819206.200142598, 574235.8672653952 4819205)",1.480706426265071,True,POINT (574235.4336326977 4819205.600071299),48.75189866626138,0.045049254
15,0,PR26,33,50,"LINESTRING (574235.8672653952 4819205, 574239.4804418491 4819200)",6.168877052326324,True,POINT (574237.6738536222 4819202.5),52.57669040552298,0.03365304
16,0,PR26,34,50,"LINESTRING (574239.4804418491 4819200, 574240 4819199.281023003)",0.8870561392345881,True,POINT (574239.7402209246 4819199.640511502),56.104657001337536,0.032351356
17,0,PR26,34,51,"LINESTRING (574240 4819199.281023003, 574243.0936183028 4819195)",5.28182091302355,True,POINT (574241.5468091514 4819197.140511502),59.18909552743251,0.029780498
18,0,PR26,35,51,"LINESTRING (574243.0936183028 4819195, 574245 4819192.361903409)",3.2548187040475773,True,POINT (574244.0468091514 4819193.680951705),63.457415335590646,0.030328251
19,0,PR26,35,52,"LINESTRING (574245 4819192.361903409, 574246.7067947567 4819190)",2.914058348278746,True,POINT (574245.8533973783 4819191.180951705),66.54185386175381,0.026242714
20,0,PR26,36,52,"LINESTRING (574246.7067947567 4819190, 574250 4819185.442783815)",5.622581269547236,True,POINT (574248.3533973783 4819187.721391907),70.81017367142165,0.027918933
21,0,PR26,36,53,"LINESTRING (574250 4819185.442783815, 574250.3199712106 4819185)",0.5462957827790867,True,POINT (574250.1599856053 4819185.221391907),73.8946121975848,0.0265886
22,0,PR26,37,53,"LINESTRING (574250.3199712106 4819185, 574253.9331476644 4819180)",6.168877052326324,True,POINT (574252.1265594375 4819182.5),77.25219861476009,0.02407961
23,0,PR26,38,53,"LINESTRING (574253.9331476644 4819180, 574255 4819178.52366422)",1.8214667827205726,True,POINT (574254.4665738322 4819179.26183211),81.24737053266097,0.020349251
24,0,PR26,38,54,"LINESTRING (574255 4819178.52366422, 574257.5463241183 4819175)",4.347410269605751,True,POINT (574256.2731620591 4819176.761832111),84.33180905806927,0.016942961
25,0,PR26,39,54,"LINESTRING (574257.5463241183 4819175, 574260 4819171.604544626)",4.189229348220231,True,POINT (574258.7731620591 4819173.302272312),88.60012886773713,0.014150436
26,0,PR26,39,55,"LINESTRING (574260 4819171.604544626, 574261.1595005721 4819170)",1.9796477041060916,True,POINT (574260.5797502861 4819170.802272312),91.6845673939003,0.008274496
27,0,PR26,40,55,"LINESTRING (574261.1595005721 4819170, 574264.772677026 4819165)",6.168877052326324,True,POINT (574262.9660887991 4819167.5),95.75882977173907,0.0062129903
28,0,PR26,41,55,"LINESTRING (574264.772677026 4819165, 574265 4819164.685425031)",0.38811486139356777,True,POINT (574264.886338513 4819164.842712516),99.03732572822157,0.004695836
29,0,PR26,41,56,"LINESTRING (574265 4819164.685425031, 574268.3858534798 4819160)",5.780762190932756,True,POINT (574266.6929267399 4819162.342712516),102.12176425438474,0.0015184651
