,index,PR,row,col,geometry,length,bool,midpoint,dist_midpoint,mean_R
0,0,PR37,18,53,"LINESTRING (574254.3240700406 4819275.796519286, 574254.8996629864 4819275)",0.9827259089991905,True,POINT (574254.6118665135 4819275.398259643),0.49136295412216735,0.172493
1,0,PR37,19,53,"LINESTRING (574254.8996629864 4819275, 574255 4819274.861151241)",0.17130818497499561,True,POINT (574254.9498314932 4819274.93057562),1.0683800014866882,0.18978053
2,0,PR37,19,54,"LINESTRING (574255 4819274.861151241, 574258.5128394403 4819270)",5.997568867351328,True,POINT (574256.7564197201 4819272.43057562),4.15281852764985,0.18921377
3,0,PR37,20,54,"LINESTRING (574258.5128394403 4819270, 574260 4819267.942031646)",2.539070750474655,True,POINT (574259.2564197201 4819268.971015823),8.42113833656284,0.17630018
4,0,PR37,20,55,"LINESTRING (574260 4819267.942031646, 574262.1260158941 4819265)",3.6298063018516684,True,POINT (574261.0630079471 4819266.471015823),11.505576862726004,0.16499919
5,0,PR37,21,55,"LINESTRING (574262.1260158941 4819265, 574265 4819261.022912052)",4.906833315974314,True,POINT (574263.5630079471 4819263.011456026),15.773896671638996,0.15508752
6,0,PR37,21,56,"LINESTRING (574265 4819261.022912052, 574265.739192348 4819260)",1.2620437363520092,True,POINT (574265.369596174 4819260.511456026),18.858335197802155,0.15331344
7,0,PR37,22,56,"LINESTRING (574265.739192348 4819260, 574269.3523688018 4819255)",6.168877052326324,True,POINT (574267.5457805749 4819257.5),22.573795592141323,0.15508418
8,0,PR37,23,56,"LINESTRING (574269.3523688018 4819255, 574270 4819254.103792457)",1.10571882914765,True,POINT (574269.6761844009 4819254.551896228),26.211093532878312,0.15382634
9,0,PR37,23,57,"LINESTRING (574270 4819254.103792457, 574272.9655452557 4819250)",5.063158223178673,True,POINT (574271.4827726278 4819252.051896228),29.29553205904147,0.14159441
10,0,PR37,24,57,"LINESTRING (574272.9655452557 4819250, 574275 4819247.184672863)",3.473481393892454,True,POINT (574273.9827726278 4819248.592336431),33.56385186795446,0.1361269
11,0,PR37,24,58,"LINESTRING (574275 4819247.184672863, 574276.5787217095 4819245)",2.6953956584338696,True,POINT (574275.7893608548 4819246.092336431),36.64829039411762,0.11930757
12,0,PR37,25,58,"LINESTRING (574276.5787217095 4819245, 574280 4819240.265553269)",5.841243959392113,True,POINT (574278.2893608548 4819242.632776635),40.91661020227576,0.10414678
13,0,PR37,25,59,"LINESTRING (574280 4819240.265553269, 574280.1918981634 4819240)",0.32763309293421056,True,POINT (574280.0959490817 4819240.132776635),44.001048728438924,0.07414466
14,0,PR37,26,59,"LINESTRING (574280.1918981634 4819240, 574283.8050746173 4819235)",6.168877052326324,True,POINT (574281.9984863903 4819237.5),47.249303801446615,0.06347261
15,0,PR37,27,59,"LINESTRING (574283.8050746173 4819235, 574285 4819233.346433674)",2.040129472565449,True,POINT (574284.4025373086 4819234.173216837),51.35380706426993,0.047979217
16,0,PR37,27,60,"LINESTRING (574285 4819233.346433674, 574287.418251071 4819230)",4.128747579692689,True,POINT (574286.2091255356 4819231.673216837),54.43824559043309,0.039008293
17,0,PR37,28,60,"LINESTRING (574287.418251071 4819230, 574290 4819226.427314079)",4.407892038133293,True,POINT (574288.7091255356 4819228.21365704),58.70656539859123,0.032621168
18,0,PR37,28,61,"LINESTRING (574290 4819226.427314079, 574291.0314275249 4819225)",1.7609850141930297,True,POINT (574290.5157137625 4819225.71365704),61.79100392475439,0.028054519
19,0,PR37,29,61,"LINESTRING (574291.0314275249 4819225, 574294.6446039787 4819220)",6.168877052326324,True,POINT (574292.8380157518 4819222.5),65.7559349583574,0.023712724
20,0,PR37,30,61,"LINESTRING (574294.6446039787 4819220, 574295 4819219.508194485)",0.6067775513066297,True,POINT (574294.8223019894 4819219.754097242),69.1437622605854,0.018790698
