,index,PR,row,col,geometry,length,bool,midpoint,dist_midpoint,mean_R
0,0,PR45,14,60,"LINESTRING (574287.8488111671 4819299.372826511, 574290 4819296.39595995)",3.6727847632140573,True,POINT (574288.9244055835 4819297.88439323),1.8363923819844565,0.18208565
1,0,PR45,14,61,"LINESTRING (574290 4819296.39595995, 574291.0087699243 4819295)",1.7223010602955706,True,POINT (574290.5043849621 4819295.697979975),4.533935292984415,0.17630267
2,0,PR45,15,61,"LINESTRING (574291.0087699243 4819295, 574294.621946378 4819290)",6.1688770522581375,True,POINT (574292.8153581512 4819292.5),8.47952434967279,0.17221564
3,0,PR45,16,61,"LINESTRING (574294.621946378 4819290, 574295 4819289.476840355)",0.6454615052722743,True,POINT (574294.8109731891 4819289.738420177),11.886693628815424,0.16587824
4,0,PR45,16,62,"LINESTRING (574295 4819289.476840355, 574298.2351228319 4819285)",5.523415547054049,True,POINT (574296.617561416 4819287.238420177),14.971132154978585,0.1688204
5,0,PR45,17,62,"LINESTRING (574298.2351228319 4819285, 574300 4819282.557720761)",3.0132240707719338,True,POINT (574299.117561416 4819283.778860381),19.23945196313672,0.16127987
6,0,PR45,17,63,"LINESTRING (574300 4819282.557720761, 574301.8482992856 4819280)",3.1556529814862038,True,POINT (574300.9241496428 4819281.278860381),22.323890489231697,0.16036887
7,0,PR45,18,63,"LINESTRING (574301.8482992856 4819280, 574305 4819275.638601166)",5.380986636339778,True,POINT (574303.4241496428 4819277.819300583),26.592210298899545,0.13445005
8,0,PR45,18,64,"LINESTRING (574305 4819275.638601166, 574305.4614757395 4819275)",0.7878904159865447,True,POINT (574305.2307378697 4819275.319300583),29.676648825062706,0.11221304
9,0,PR45,19,64,"LINESTRING (574305.4614757395 4819275, 574309.0746521932 4819270)",6.1688770522581375,True,POINT (574307.2680639664 4819272.5),33.15503255884171,0.0887181
10,0,PR45,20,64,"LINESTRING (574309.0746521932 4819270, 574310 4819268.719481572)",1.5798721495813002,True,POINT (574309.5373260966 4819269.359740786),37.02940715931582,0.06640216
