,index,PR,row,col,geometry,length,bool,midpoint,dist_midpoint,mean_R
0,0,PR41,16,57,"LINESTRING (574271.8264705739 4819286.499240977, 574272.9098750131 4819285)",1.849726651472027,True,POINT (574272.3681727934 4819285.749620488),0.9248633260793487,0.16128072
1,0,PR41,17,57,"LINESTRING (574272.9098750131 4819285, 574275 4819282.107635049)",3.5685287542598227,True,POINT (574273.9549375065 4819283.553817525),3.633991028567846,0.1650716
2,0,PR41,17,58,"LINESTRING (574275 4819282.107635049, 574276.5230514669 4819280)",2.600348298066501,True,POINT (574275.7615257334 4819281.053817525),6.718429554731007,0.16232926
3,0,PR41,18,58,"LINESTRING (574276.5230514669 4819280, 574280 4819275.188515455)",5.936291319004626,True,POINT (574278.2615257334 4819277.594257727),10.986749363643998,0.15290819
4,0,PR41,18,59,"LINESTRING (574280 4819275.188515455, 574280.1362279208 4819275)",0.23258573332169744,True,POINT (574280.0681139603 4819275.094257727),14.07118788980716,0.15600441
5,0,PR41,19,59,"LINESTRING (574280.1362279208 4819275, 574283.7494043745 4819270)",6.1688770522581375,True,POINT (574281.9428161476 4819272.5),17.27191928221965,0.15644398
6,0,PR41,20,59,"LINESTRING (574283.7494043745 4819270, 574285 4819268.269395861)",2.1351768322461475,True,POINT (574284.3747021873 4819269.134697931),21.423946224128457,0.15298389
7,0,PR41,20,60,"LINESTRING (574285 4819268.269395861, 574287.3625808284 4819265)",4.033700220080176,True,POINT (574286.1812904142 4819266.634697931),24.50838475029162,0.13307457
8,0,PR41,21,60,"LINESTRING (574287.3625808284 4819265, 574290 4819261.350276266)",4.5029393977458065,True,POINT (574288.6812904142 4819263.175138133),28.776704559959466,0.111588016
9,0,PR41,21,61,"LINESTRING (574290 4819261.350276266, 574290.9757572822 4819260)",1.6659376545805165,True,POINT (574290.4878786411 4819260.675138133),31.861143086122627,0.08726364
10,0,PR41,22,61,"LINESTRING (574290.9757572822 4819260, 574294.588933736 4819255)",6.1688770522581375,True,POINT (574292.7823455092 4819257.5),35.77855043919862,0.06776085
11,0,PR41,23,61,"LINESTRING (574294.588933736 4819255, 574295 4819254.431156672)",0.7018249109873285,True,POINT (574294.794466868 4819254.715578336),39.213901420443925,0.054808546
12,0,PR41,23,62,"LINESTRING (574295 4819254.431156672, 574298.2021101898 4819250)",5.467052141338995,True,POINT (574296.601055095 4819252.215578336),42.298339946607086,0.05065594
13,0,PR41,24,62,"LINESTRING (574298.2021101898 4819250, 574300 4819247.512037077)",3.0695874764869875,True,POINT (574299.101055095 4819248.756018538),46.56665975627494,0.041604996
14,0,PR41,24,63,"LINESTRING (574300 4819247.512037077, 574301.8152866437 4819245)",3.0992895758393355,True,POINT (574300.9076433219 4819246.256018538),49.65109828243809,0.03366327
15,0,PR41,25,63,"LINESTRING (574301.8152866437 4819245, 574305 4819240.592917482)",5.4373500419866465,True,POINT (574303.4076433219 4819242.796458742),53.91941809059623,0.035670955
16,0,PR41,25,64,"LINESTRING (574305 4819240.592917482, 574305.4284630974 4819240)",0.7315270102714907,True,POINT (574305.2142315487 4819240.296458742),57.0038566166912,0.025700474
17,0,PR41,26,64,"LINESTRING (574305.4284630974 4819240, 574309.0416395513 4819235)",6.168877052326324,True,POINT (574307.2350513244 4819237.5),60.45405864836754,0.025418421
18,0,PR41,27,64,"LINESTRING (574309.0416395513 4819235, 574310 4819233.673797888)",1.6362355552281687,True,POINT (574309.5208197756 4819234.336898943),64.35661495252222,0.023998696
19,0,PR41,27,65,"LINESTRING (574310 4819233.673797888, 574312.6548160051 4819230)",4.532641497098155,True,POINT (574311.3274080026 4819231.836898943),67.44105347868538,0.021895697
20,0,PR41,28,65,"LINESTRING (574312.6548160051 4819230, 574315 4819226.754678294)",4.003998119972972,True,POINT (574313.8274080026 4819228.377339147),71.70937328684352,0.019742353
21,0,PR41,28,66,"LINESTRING (574315 4819226.754678294, 574316.2679924589 4819225)",2.164878932285166,True,POINT (574315.6339962294 4819225.877339147),74.79381181293849,0.020593226
22,0,PR41,29,66,"LINESTRING (574316.2679924589 4819225, 574319.8811689127 4819220)",6.168877052326324,True,POINT (574318.0745806858 4819222.5),78.96068980527832,0.019650487
23,0,PR41,30,66,"LINESTRING (574319.8811689127 4819220, 574320 4819219.835558699)",0.20288363321449362,True,POINT (574319.9405844563 4819219.91777935),82.14657014801465,0.020927869
24,0,PR41,30,67,"LINESTRING (574320 4819219.835558699, 574323.4943453666 4819215)",5.96599341911183,True,POINT (574321.7471726832 4819217.41777935),85.2310086741778,0.01703213
25,0,PR41,31,67,"LINESTRING (574323.4943453666 4819215, 574325 4819212.916439105)",2.570646198714153,True,POINT (574324.2471726832 4819213.958219552),89.49932848309079,0.017855775
26,0,PR41,31,68,"LINESTRING (574325 4819212.916439105, 574327.1075218205 4819210)",3.5982308536121703,True,POINT (574326.0537609102 4819211.458219552),92.58376700925396,0.014018054
27,0,PR41,32,68,"LINESTRING (574327.1075218205 4819210, 574330 4819205.99731951)",4.938408764213812,True,POINT (574328.5537609102 4819207.998659755),96.85208681816694,0.014577579
28,0,PR41,32,69,"LINESTRING (574330 4819205.99731951, 574330.7206982742 4819205)",1.2304682880443254,True,POINT (574330.3603491371 4819205.498659755),99.93652534433011,0.012312627
29,0,PR41,33,69,"LINESTRING (574330.7206982742 4819205, 574334.3338747281 4819200)",6.168877052326324,True,POINT (574332.5272865011 4819202.5),103.63619801451544,0.013232613
30,0,PR41,34,69,"LINESTRING (574334.3338747281 4819200, 574335 4819199.078199916)",1.1372942774553338,True,POINT (574334.666937364 4819199.539099958),107.28928367940627,0.0121324295
31,0,PR41,34,70,"LINESTRING (574335 4819199.078199916, 574337.9470511819 4819195)",5.03158277487099,True,POINT (574336.473525591 4819197.039099958),110.37372220556942,0.015536202
32,0,PR41,35,70,"LINESTRING (574337.9470511819 4819195, 574340 4819192.159080321)",3.505056842954993,True,POINT (574338.973525591 4819193.57954016),114.64204201448241,0.019686477
33,0,PR41,35,71,"LINESTRING (574340 4819192.159080321, 574341.5602276357 4819190)",2.6638202093031444,True,POINT (574340.7801138179 4819191.07954016),117.72648054064557,0.01833279
34,0,PR41,36,71,"LINESTRING (574341.5602276357 4819190, 574342.1117381812 4819189.236806516)",0.9416093544924206,True,POINT (574341.8359829085 4819189.618403258),119.52919532254336,0.018488929
