,index,PR,row,col,geometry,length,bool,midpoint,dist_midpoint,mean_R
0,0,PR18,29,37,"LINESTRING (574172.0407200106 4819223.302807747, 574174.4274454475 4819220)",4.074922984219752,True,POINT (574173.2340827291 4819221.651403874),2.037461491732448,0.13593364
1,0,PR18,30,37,"LINESTRING (574174.4274454475 4819220, 574175 4819219.207685315)",0.9775383754779304,True,POINT (574174.7137227238 4819219.603842657),4.563692172336145,0.13429628
2,0,PR18,30,38,"LINESTRING (574175 4819219.207685315, 574178.0406219013 4819215)",5.191338676780208,True,POINT (574176.5203109507 4819217.103842657),7.6481306984993065,0.13704866
3,0,PR18,31,38,"LINESTRING (574178.0406219013 4819215, 574180 4819212.288565721)",3.3453009402909197,True,POINT (574179.0203109507 4819213.644282861),11.916450506657442,0.15139505
4,0,PR18,31,39,"LINESTRING (574180 4819212.288565721, 574181.6537983551 4819210)",2.8235761120354037,True,POINT (574180.8268991776 4819211.144282861),15.000889032820604,0.15474954
5,0,PR18,32,39,"LINESTRING (574181.6537983551 4819210, 574185 4819205.369446127)",5.713063505790578,True,POINT (574183.3268991776 4819207.684723063),19.269208841733594,0.1502378
6,0,PR18,32,40,"LINESTRING (574185 4819205.369446127, 574185.266974809 4819205)",0.45581354653574463,True,POINT (574185.1334874046 4819205.184723063),22.35364736789676,0.14165732
7,0,PR18,33,40,"LINESTRING (574185.266974809 4819205, 574188.8801512629 4819200)",6.168877052326324,True,POINT (574187.0735630359 4819202.5),25.665992667293697,0.11099134
8,0,PR18,34,40,"LINESTRING (574188.8801512629 4819200, 574190 4819198.450326532)",1.9119490189639146,True,POINT (574189.4400756315 4819199.225163266),29.70640570297291,0.08118614
9,0,PR18,34,41,"LINESTRING (574190 4819198.450326532, 574192.4933277166 4819195)",4.256928033294223,True,POINT (574191.2466638583 4819196.725163266),32.790844229067886,0.06766023
10,0,PR18,35,41,"LINESTRING (574192.4933277166 4819195, 574195 4819191.531206938)",4.27971158453176,True,POINT (574193.7466638583 4819193.265603469),37.05916403798088,0.051302407
11,0,PR18,35,42,"LINESTRING (574195 4819191.531206938, 574196.1065041705 4819190)",1.8891654677945637,True,POINT (574195.5532520851 4819190.765603469),40.143602564075856,0.04829613
12,0,PR18,36,42,"LINESTRING (574196.1065041705 4819190, 574199.7196806243 4819185)",6.168877052326324,True,POINT (574197.9130923974 4819187.5),44.172623824204486,0.042263392
13,0,PR18,37,42,"LINESTRING (574199.7196806243 4819185, 574200 4819184.612087343)",0.47859709770509556,True,POINT (574199.8598403122 4819184.806043671),47.49636089922019,0.043354463
14,0,PR18,37,43,"LINESTRING (574200 4819184.612087343, 574203.3328570781 4819180)",5.690279954553042,True,POINT (574201.666428539 4819182.306043671),50.58079942531517,0.03150526
15,0,PR18,38,43,"LINESTRING (574203.3328570781 4819180, 574205 4819177.692967748)",2.84635966327294,True,POINT (574204.166428539 4819178.846483874),54.84911923422816,0.027185591
16,0,PR18,38,44,"LINESTRING (574205 4819177.692967748, 574206.9460335319 4819175)",3.322517389053383,True,POINT (574205.9730167659 4819176.346483874),57.933557760391324,0.021973545
17,0,PR18,39,44,"LINESTRING (574206.9460335319 4819175, 574210 4819170.773848154)",5.2141222287726,True,POINT (574208.4730167659 4819172.886924077),62.201877569304315,0.022567397
18,0,PR18,39,45,"LINESTRING (574210 4819170.773848154, 574210.5592099858 4819170)",0.9547548235537235,True,POINT (574210.2796049928 4819170.386924077),65.28631609546747,0.021624066
19,0,PR18,40,45,"LINESTRING (574210.5592099858 4819170, 574214.1723864395 4819165)",6.1688770522581375,True,POINT (574212.3657982126 4819167.5),68.8481320333734,0.019875072
20,0,PR18,41,45,"LINESTRING (574214.1723864395 4819165, 574215 4819163.854728559)",1.4130077420141214,True,POINT (574214.5861932198 4819164.42736428),72.63907443054363,0.019043427
21,0,PR18,41,46,"LINESTRING (574215 4819163.854728559, 574217.7855628934 4819160)",4.755869310312202,True,POINT (574216.3927814467 4819161.92736428),75.72351295670678,0.019162398
22,0,PR18,42,46,"LINESTRING (574217.7855628934 4819160, 574220 4819156.935608965)",3.780770306758925,True,POINT (574218.8927814467 4819158.467804482),79.99183276561979,0.016555995
23,0,PR18,42,47,"LINESTRING (574220 4819156.935608965, 574221.3987393472 4819155)",2.3881067455673985,True,POINT (574220.6993696736 4819155.967804482),83.07627129178294,0.017358763
24,0,PR18,43,47,"LINESTRING (574221.3987393472 4819155, 574225 4819150.016489371)",6.148532872258584,True,POINT (574223.1993696736 4819152.508244686),87.34459109994108,0.014739285
25,0,PR18,43,48,"LINESTRING (574225 4819150.016489371, 574225.0119158011 4819150)",0.020344180067739224,True,POINT (574225.0059579005 4819150.008244686),90.42902962610424,0.012879784
26,0,PR18,44,48,"LINESTRING (574225.0119158011 4819150, 574228.6250922548 4819145)",6.1688770522581375,True,POINT (574226.818504028 4819147.5),93.5236402426787,0.009561748
27,0,PR18,45,48,"LINESTRING (574228.6250922548 4819145, 574230 4819143.097369776)",2.347418385500106,True,POINT (574229.3125461275 4819144.048684888),97.78178796193525,0.007564435
