,index,PR,row,col,geometry,length,bool,midpoint,dist_midpoint,mean_R
0,0,PR33,20,50,"LINESTRING (574236.8073397116 4819265.066613572, 574236.8554770293 4819265)",0.08218618678514406,True,POINT (574236.8314083705 4819265.033306786),0.04109309342666487,0.17808078
1,0,PR33,21,50,"LINESTRING (574236.8554770293 4819265, 574240 4819260.648533899)",5.36873187430879,True,POINT (574238.4277385147 4819262.82426695),2.766552123973632,0.17397709
2,0,PR33,21,51,"LINESTRING (574240 4819260.648533899, 574240.4686534832 4819260)",0.8001451780175333,True,POINT (574240.2343267417 4819260.32426695),5.850990650136794,0.18041924
3,0,PR33,22,51,"LINESTRING (574240.4686534832 4819260, 574244.0818299371 4819255)",6.168877052326324,True,POINT (574242.2752417101 4819257.5),9.335501765274628,0.17321922
4,0,PR33,23,51,"LINESTRING (574244.0818299371 4819255, 574245 4819253.729414306)",1.5676173867272702,True,POINT (574244.5409149686 4819254.364707153),13.203748984458091,0.16126867
5,0,PR33,23,52,"LINESTRING (574245 4819253.729414306, 574247.6950063909 4819250)",4.601259665599053,True,POINT (574246.3475031955 4819251.864707153),16.288187510621253,0.1546729
6,0,PR33,24,52,"LINESTRING (574247.6950063909 4819250, 574250 4819246.810294711)",3.9353799522269295,True,POINT (574248.8475031955 4819248.405147355),20.5565073202891,0.1471457
7,0,PR33,24,53,"LINESTRING (574250 4819246.810294711, 574251.3081828448 4819245)",2.233497100099394,True,POINT (574250.6540914224 4819245.905147355),23.64094584645226,0.14007032
8,0,PR33,25,53,"LINESTRING (574251.3081828448 4819245, 574254.9213592986 4819240)",6.168877052326324,True,POINT (574253.1147710717 4819242.5),27.8421329222536,0.14720853
9,0,PR33,26,53,"LINESTRING (574254.9213592986 4819240, 574255 4819239.891175116)",0.13426546540026543,True,POINT (574254.9606796494 4819239.945587559),30.99370418077356,0.15295804
10,0,PR33,26,54,"LINESTRING (574255 4819239.891175116, 574258.5345357524 4819235)",6.0346115868578725,True,POINT (574256.7672678762 4819237.445587559),34.07814270686853,0.14634411
11,0,PR33,27,54,"LINESTRING (574258.5345357524 4819235, 574260 4819232.972055522)",2.5020280309681104,True,POINT (574259.2672678762 4819233.98602776),38.346462516536384,0.14225163
12,0,PR33,27,55,"LINESTRING (574260 4819232.972055522, 574262.1477122062 4819230)",3.666849021358213,True,POINT (574261.0738561031 4819231.48602776),41.430901042699546,0.12814923
13,0,PR33,28,55,"LINESTRING (574262.1477122062 4819230, 574265 4819226.052935927)",4.8697905964677695,True,POINT (574263.5738561031 4819228.026467964),45.69922085085768,0.09486683
14,0,PR33,28,56,"LINESTRING (574265 4819226.052935927, 574265.7608886601 4819225)",1.2990864558585538,True,POINT (574265.38044433 4819225.526467964),48.78365937702084,0.075844005
15,0,PR33,29,56,"LINESTRING (574265.7608886601 4819225, 574269.374065114 4819220)",6.168877052326324,True,POINT (574267.567476887 4819222.5),52.517641131490706,0.046670683
16,0,PR33,30,56,"LINESTRING (574269.374065114 4819220, 574270 4819219.133816333)",1.0686761088862498,True,POINT (574269.687032557 4819219.566908167),56.13641771209699,0.03639645
17,0,PR33,30,57,"LINESTRING (574270 4819219.133816333, 574272.9872415678 4819215)",5.100200943440074,True,POINT (574271.4936207839 4819217.066908167),59.220856238260154,0.029505357
