,index,PR,row,col,geometry,length,bool,midpoint,dist_midpoint,mean_R
0,0,PR52,9,66,"LINESTRING (574316.5748780447 4819320.824630771, 574317.1707853415 4819320)",1.0174091677713344,True,POINT (574316.8728316932 4819320.412315385),0.50870458391976,0.16167837
1,0,PR52,10,66,"LINESTRING (574317.1707853415 4819320, 574320 4819316.084865084)",4.830397188103278,True,POINT (574318.5853926707 4819318.042432542),3.4326077617888804,0.15958984
2,0,PR52,10,67,"LINESTRING (574320 4819316.084865084, 574320.7839617954 4819315)",1.3384798642230453,True,POINT (574320.3919808976 4819315.542432542),6.517046287952042,0.16937135
3,0,PR52,11,67,"LINESTRING (574320.7839617954 4819315, 574324.3971382492 4819310)",6.168877052326324,True,POINT (574322.5905500223 4819312.5),10.27072474626082,0.1661285
4,0,PR52,12,67,"LINESTRING (574324.3971382492 4819310, 574325 4819309.165745489)",1.029282701276614,True,POINT (574324.6985691246 4819309.582872745),13.869804623028196,0.15716164
5,0,PR52,12,68,"LINESTRING (574325 4819309.165745489, 574328.0103147031 4819305)",5.13959435104971,True,POINT (574326.5051573515 4819307.082872745),16.954243149191356,0.14963597
6,0,PR52,13,68,"LINESTRING (574328.0103147031 4819305, 574330 4819302.246625895)",3.3970452667762734,True,POINT (574329.0051573515 4819303.623312947),21.222562958104348,0.15350845
7,0,PR52,13,69,"LINESTRING (574330 4819302.246625895, 574331.623491157 4819300)",2.7718317855500505,True,POINT (574330.8117455784 4819301.123312947),24.30700148426751,0.14637473
8,0,PR52,14,69,"LINESTRING (574331.623491157 4819300, 574335 4819295.327506301)",5.764807831521077,True,POINT (574333.3117455784 4819297.66375315),28.5753212931805,0.1516235
9,0,PR52,14,70,"LINESTRING (574335 4819295.327506301, 574335.2366676107 4819295)",0.4040692207370611,True,POINT (574335.1183338054 4819295.16375315),31.659759819343662,0.1439846
10,0,PR52,15,70,"LINESTRING (574335.2366676107 4819295, 574338.8498440646 4819290)",6.168877052326324,True,POINT (574337.0432558376 4819292.5),34.946232955497926,0.12284442
11,0,PR52,16,70,"LINESTRING (574338.8498440646 4819290, 574340 4819288.408386706)",1.9636933447625982,True,POINT (574339.4249220323 4819289.204193354),39.01251815366496,0.089838035
12,0,PR52,16,71,"LINESTRING (574340 4819288.408386706, 574342.4630205184 4819285)",4.205183707563725,True,POINT (574341.2315102592 4819286.704193354),42.09695667982812,0.08831857
13,0,PR52,17,71,"LINESTRING (574342.4630205184 4819285, 574345 4819281.489267112)",4.331455910262258,True,POINT (574343.7315102592 4819283.244633555),46.36527648949597,0.059188843
14,0,PR52,17,72,"LINESTRING (574345 4819281.489267112, 574346.0761969723 4819280)",1.8374211420640658,True,POINT (574345.5380984861 4819280.744633555),49.44971501565913,0.06375109
15,0,PR52,18,72,"LINESTRING (574346.0761969723 4819280, 574349.6893734261 4819275)",6.168877052326324,True,POINT (574347.8827851992 4819277.5),53.4528641124769,0.047658224
16,0,PR52,19,72,"LINESTRING (574349.6893734261 4819275, 574350 4819274.570147517)",0.5303414234355934,True,POINT (574349.8446867131 4819274.785073759),56.802473349980424,0.04353682
17,0,PR52,19,73,"LINESTRING (574350 4819274.570147517, 574353.30254988 4819270)",5.63853562889073,True,POINT (574351.65127494 4819272.285073759),59.886911876143586,0.049717862
18,0,PR52,20,73,"LINESTRING (574353.30254988 4819270, 574355 4819267.651027923)",2.8981039889352527,True,POINT (574354.15127494 4819268.825513961),64.15523168581144,0.03706059
19,0,PR52,20,74,"LINESTRING (574355 4819267.651027923, 574356.9157263339 4819265)",3.2707730633910708,True,POINT (574355.9578631669 4819266.325513961),67.2396702119746,0.040919397
20,0,PR52,21,74,"LINESTRING (574356.9157263339 4819265, 574360 4819260.731908328)",5.265866554434912,True,POINT (574358.4578631669 4819262.865954164),71.50799002013274,0.03799106
21,0,PR52,21,75,"LINESTRING (574360 4819260.731908328, 574360.5289027877 4819260)",0.9030104978914114,True,POINT (574360.2644513939 4819260.365954164),74.59242854629589,0.042614825
22,0,PR52,22,75,"LINESTRING (574360.5289027877 4819260, 574364.1420792416 4819255)",6.168877052326324,True,POINT (574362.3354910146 4819257.5),78.1283723217822,0.037359
23,0,PR52,23,75,"LINESTRING (574364.1420792416 4819255, 574365 4819253.812788734)",1.464752066853392,True,POINT (574364.5710396208 4819254.406394367),81.94518688137205,0.031671356
