,index,PR,row,col,geometry,length,bool,midpoint,dist_midpoint,mean_R
0,0,PR49,11,63,"LINESTRING (574303.6387131603 4819312.531078172, 574305 4819310.647296882)",2.3241630337185994,True,POINT (574304.3193565801 4819311.589187527),1.1620815168592997,0.1242284
1,0,PR49,11,64,"LINESTRING (574305 4819310.647296882, 574305.467759571 4819310)",0.7986189767644832,True,POINT (574305.2338797855 4819310.323648442),2.7234725217234135,0.14074893
2,0,PR49,12,64,"LINESTRING (574305.467759571 4819310, 574309.0809360248 4819305)",6.1688770522581375,True,POINT (574307.274347798 4819307.5),6.207220536646245,0.15172262
3,0,PR49,13,64,"LINESTRING (574309.0809360248 4819305, 574310 4819303.728177289)",1.5691435880485058,True,POINT (574309.5404680124 4819304.364088644),10.076230856799567,0.16199173
4,0,PR49,13,65,"LINESTRING (574310 4819303.728177289, 574312.6941124786 4819300)",4.599733464277818,True,POINT (574311.3470562394 4819301.864088644),13.160669382962729,0.16404027
5,0,PR49,14,65,"LINESTRING (574312.6941124786 4819300, 574315 4819296.809057694)",3.9369061535481653,True,POINT (574313.8470562394 4819298.404528847),17.42898919187572,0.16324483
6,0,PR49,14,66,"LINESTRING (574315 4819296.809057694, 574316.3072889325 4819295)",2.231970898778158,True,POINT (574315.6536444663 4819295.904528847),20.51342771803888,0.16536398
7,0,PR49,15,66,"LINESTRING (574316.3072889325 4819295, 574319.9204653864 4819290)",6.168877052326324,True,POINT (574318.1138771594 4819292.5),24.71385169355703,0.16780503
8,0,PR49,16,66,"LINESTRING (574319.9204653864 4819290, 574320 4819289.889938099)",0.13579166672150106,True,POINT (574319.9602326932 4819289.94496905),27.866186053115037,0.15591958
9,0,PR49,16,67,"LINESTRING (574320 4819289.889938099, 574323.5336418401 4819285)",6.033085385536636,True,POINT (574321.76682092 4819287.44496905),30.95062457921001,0.13298383
10,0,PR49,17,67,"LINESTRING (574323.5336418401 4819285, 574325 4819282.970818505)",2.503554232289346,True,POINT (574324.26682092 4819283.985409252),35.218944388123,0.09954027
11,0,PR49,17,68,"LINESTRING (574325 4819282.970818505, 574327.146818294 4819280)",3.665322820036977,True,POINT (574326.073409147 4819281.485409252),38.30338291428616,0.078803256
12,0,PR49,18,68,"LINESTRING (574327.146818294 4819280, 574330 4819276.05169891)",4.871316797789005,True,POINT (574328.573409147 4819278.025849455),42.57170272319916,0.06360227
13,0,PR49,18,69,"LINESTRING (574330 4819276.05169891, 574330.7599947478 4819275)",1.297560254537318,True,POINT (574330.3799973739 4819275.525849455),45.65614124936232,0.053256392
14,0,PR49,19,69,"LINESTRING (574330.7599947478 4819275, 574334.3731712016 4819270)",6.1688770522581375,True,POINT (574332.5665829747 4819272.5),49.38935990279413,0.048858117
15,0,PR49,20,69,"LINESTRING (574334.3731712016 4819270, 574335 4819269.132579315)",1.070202311030527,True,POINT (574334.6865856007 4819269.566289658),53.00889958437028,0.035969473
16,0,PR49,20,70,"LINESTRING (574335 4819269.132579315, 574337.9863476554 4819265)",5.098674741295796,True,POINT (574336.4931738277 4819267.066289658),56.093338110533445,0.03464257
17,0,PR49,21,70,"LINESTRING (574337.9863476554 4819265, 574340 4819262.213459721)",3.4379648765301862,True,POINT (574338.9931738277 4819263.60672986),60.361657919446436,0.029321346
18,0,PR49,21,71,"LINESTRING (574340 4819262.213459721, 574341.5995241093 4819260)",2.730912175796137,True,POINT (574340.7997620546 4819261.10672986),63.4460964456096,0.028124126
19,0,PR49,22,71,"LINESTRING (574341.5995241093 4819260, 574345 4819255.294340127)",5.805727441274989,True,POINT (574343.2997620546 4819257.647170063),67.71441625452259,0.024577055
20,0,PR49,22,72,"LINESTRING (574345 4819255.294340127, 574345.212700563 4819255)",0.363149610983148,True,POINT (574345.1063502815 4819255.147170063),70.79885478068576,0.027311243
21,0,PR49,23,72,"LINESTRING (574345.212700563 4819255, 574348.8258770169 4819250)",6.168877052326324,True,POINT (574347.0192887899 4819252.5),74.06486811196307,0.018110694
22,0,PR49,24,72,"LINESTRING (574348.8258770169 4819250, 574350 4819248.375220533)",2.0046129545165114,True,POINT (574349.4129385084 4819249.187610267),78.15161311500705,0.0006145444
23,0,PR49,24,73,"LINESTRING (574350 4819248.375220533, 574352.4390534707 4819245)",4.164264097809813,True,POINT (574351.2195267354 4819246.687610267),81.2360516411702,0.01642079
24,0,PR49,25,73,"LINESTRING (574352.4390534707 4819245, 574355 4819241.456100938)",4.3723755200161705,True,POINT (574353.7195267354 4819243.228050468),85.50437145083806,0.01765002
25,0,PR49,25,74,"LINESTRING (574355 4819241.456100938, 574356.0522299245 4819240)",1.796501532241967,True,POINT (574355.5261149623 4819240.728050468),88.58880997700122,0.025467003
26,0,PR49,26,74,"LINESTRING (574356.0522299245 4819240, 574359.6654063783 4819235)",6.168877052326324,True,POINT (574357.8588181514 4819237.5),92.57149926887385,0.020678524
27,0,PR49,27,74,"LINESTRING (574359.6654063783 4819235, 574360 4819234.536981343)",0.5712610332576922,True,POINT (574359.8327031892 4819234.768490672),95.94156831132251,0.018221527
28,0,PR49,27,75,"LINESTRING (574360 4819234.536981343, 574363.2785828322 4819230)",5.5976160190686315,True,POINT (574361.6392914162 4819232.268490672),99.02600683748568,0.02139795
29,0,PR49,28,75,"LINESTRING (574363.2785828322 4819230, 574365 4819227.617861749)",2.9390235987573514,True,POINT (574364.1392914162 4819228.808930874),103.29432664715353,0.016097538
30,0,PR49,28,76,"LINESTRING (574365 4819227.617861749, 574366.8917592861 4819225)",3.229853453568972,True,POINT (574365.9458796431 4819226.308930874),106.3787651733167,0.01829056
31,0,PR49,29,76,"LINESTRING (574366.8917592861 4819225, 574370 4819220.698742154)",5.30678616425701,True,POINT (574368.4458796431 4819222.849371077),110.64708498147482,0.020570831
